#,variety,lysimeter,day of year,hour,minute,ET,hour of year,minute of year 
6849,CLN,lys6,202,18,20,5,202.75,202.7638889
6850,CLN,lys6,202,18,25,5,202.75,202.7673611
6851,CLN,lys6,202,18,30,15,202.75,202.7708333
6852,CLN,lys6,202,18,35,10,202.75,202.7743056
6853,CLN,lys6,202,18,40,5,202.75,202.7777778
6854,CLN,lys6,202,18,45,10,202.75,202.78125
6855,CLN,lys6,202,18,50,5,202.75,202.7847222
6856,CLN,lys6,202,18,55,10,202.75,202.7881944
6857,CLN,lys6,202,19,0,10,202.7916667,202.7916667
6858,CLN,lys6,202,19,5,10,202.7916667,202.7951389
6859,CLN,lys6,202,19,10,0,202.7916667,202.7986111
6860,CLN,lys6,202,19,15,15,202.7916667,202.8020833
6861,CLN,lys6,202,19,20,10,202.7916667,202.8055556
6862,CLN,lys6,202,19,25,5,202.7916667,202.8090278
6863,CLN,lys6,202,19,30,5,202.7916667,202.8125
6864,CLN,lys6,202,19,35,0,202.7916667,202.8159722
6865,CLN,lys6,202,19,40,5,202.7916667,202.8194444
6866,CLN,lys6,202,19,45,5,202.7916667,202.8229167
6867,CLN,lys6,202,19,50,0,202.7916667,202.8263889
6868,CLN,lys6,202,19,55,0,202.7916667,202.8298611
6869,CLN,lys6,202,20,0,10,202.8333333,202.8333333
6870,CLN,lys6,202,20,5,0,202.8333333,202.8368056
6871,CLN,lys6,202,20,10,0,202.8333333,202.8402778
6872,CLN,lys6,202,20,15,5,202.8333333,202.84375
6873,CLN,lys6,202,20,20,0,202.8333333,202.8472222
6874,CLN,lys6,202,20,25,5,202.8333333,202.8506944
6875,CLN,lys6,202,20,30,0,202.8333333,202.8541667
6876,CLN,lys6,202,20,35,0,202.8333333,202.8576389
6877,CLN,lys6,202,20,40,0,202.8333333,202.8611111
6878,CLN,lys6,202,20,45,5,202.8333333,202.8645833
6879,CLN,lys6,202,20,50,5,202.8333333,202.8680556
6880,CLN,lys6,202,20,55,0,202.8333333,202.8715278
6881,CLN,lys6,202,21,0,0,202.875,202.875
6882,CLN,lys6,202,21,5,5,202.875,202.8784722
6883,CLN,lys6,202,21,10,5,202.875,202.8819444
6884,CLN,lys6,202,21,15,5,202.875,202.8854167
6885,CLN,lys6,202,21,20,0,202.875,202.8888889
6886,CLN,lys6,202,21,25,5,202.875,202.8923611
6887,CLN,lys6,202,21,30,0,202.875,202.8958333
6888,CLN,lys6,202,21,35,5,202.875,202.8993056
6889,CLN,lys6,202,21,40,5,202.875,202.9027778
6890,CLN,lys6,202,21,45,0,202.875,202.90625
6891,CLN,lys6,202,21,50,0,202.875,202.9097222
6892,CLN,lys6,202,21,55,0,202.875,202.9131944
6893,CLN,lys6,202,22,0,5,202.9166667,202.9166667
6894,CLN,lys6,202,22,5,0,202.9166667,202.9201389
6895,CLN,lys6,202,22,10,0,202.9166667,202.9236111
6896,CLN,lys6,202,22,15,5,202.9166667,202.9270833
6897,CLN,lys6,202,22,20,0,202.9166667,202.9305556
6898,CLN,lys6,202,22,25,0,202.9166667,202.9340278
6899,CLN,lys6,202,22,30,0,202.9166667,202.9375
6900,CLN,lys6,202,22,35,5,202.9166667,202.9409722
6901,CLN,lys6,202,22,40,0,202.9166667,202.9444444
6902,CLN,lys6,202,22,45,0,202.9166667,202.9479167
6903,CLN,lys6,202,22,50,0,202.9166667,202.9513889
6904,CLN,lys6,202,22,55,0,202.9166667,202.9548611
6905,CLN,lys6,202,23,0,0,202.9583333,202.9583333
6906,CLN,lys6,202,23,5,0,202.9583333,202.9618056
6907,CLN,lys6,202,23,10,0,202.9583333,202.9652778
6908,CLN,lys6,202,23,15,0,202.9583333,202.96875
6909,CLN,lys6,202,23,20,0,202.9583333,202.9722222
6910,CLN,lys6,202,23,25,0,202.9583333,202.9756944
6911,CLN,lys6,202,23,30,NA,202.9583333,202.9791667
6912,CLN,lys6,202,23,35,NA,202.9583333,202.9826389
6913,CLN,lys6,202,23,40,NA,202.9583333,202.9861111
6914,CLN,lys6,202,23,45,NA,202.9583333,202.9895833
6915,CLN,lys6,202,23,50,0,202.9583333,202.9930556
6916,CLN,lys6,202,23,55,0,202.9583333,202.9965278
6917,CLN,lys6,203,0,0,0,203,203
6918,CLN,lys6,203,0,5,5,203,203.0034722
6919,CLN,lys6,203,0,10,0,203,203.0069444
6920,CLN,lys6,203,0,15,5,203,203.0104167
6921,CLN,lys6,203,0,20,0,203,203.0138889
6922,CLN,lys6,203,0,25,0,203,203.0173611
6923,CLN,lys6,203,0,30,0,203,203.0208333
6924,CLN,lys6,203,0,35,0,203,203.0243056
6925,CLN,lys6,203,0,40,0,203,203.0277778
6926,CLN,lys6,203,0,45,5,203,203.03125
6927,CLN,lys6,203,0,50,5,203,203.0347222
6928,CLN,lys6,203,0,55,0,203,203.0381944
6929,CLN,lys6,203,1,0,5,203.0416667,203.0416667
6930,CLN,lys6,203,1,5,0,203.0416667,203.0451389
6931,CLN,lys6,203,1,10,0,203.0416667,203.0486111
6932,CLN,lys6,203,1,15,5,203.0416667,203.0520833
6933,CLN,lys6,203,1,20,0,203.0416667,203.0555556
6934,CLN,lys6,203,1,25,5,203.0416667,203.0590278
6935,CLN,lys6,203,1,30,0,203.0416667,203.0625
6936,CLN,lys6,203,1,35,0,203.0416667,203.0659722
6937,CLN,lys6,203,1,40,5,203.0416667,203.0694444
6938,CLN,lys6,203,1,45,0,203.0416667,203.0729167
6939,CLN,lys6,203,1,50,0,203.0416667,203.0763889
6940,CLN,lys6,203,1,55,5,203.0416667,203.0798611
6941,CLN,lys6,203,2,0,0,203.0833333,203.0833333
6942,CLN,lys6,203,2,5,0,203.0833333,203.0868056
6943,CLN,lys6,203,2,10,5,203.0833333,203.0902778
6944,CLN,lys6,203,2,15,5,203.0833333,203.09375
6945,CLN,lys6,203,2,20,0,203.0833333,203.0972222
6946,CLN,lys6,203,2,25,0,203.0833333,203.1006944
6947,CLN,lys6,203,2,30,0,203.0833333,203.1041667
6948,CLN,lys6,203,2,35,5,203.0833333,203.1076389
6949,CLN,lys6,203,2,40,0,203.0833333,203.1111111
6950,CLN,lys6,203,2,45,0,203.0833333,203.1145833
6951,CLN,lys6,203,2,50,5,203.0833333,203.1180556
6952,CLN,lys6,203,2,55,0,203.0833333,203.1215278
6953,CLN,lys6,203,3,0,5,203.125,203.125
6954,CLN,lys6,203,3,5,0,203.125,203.1284722
6955,CLN,lys6,203,3,10,10,203.125,203.1319444
6956,CLN,lys6,203,3,15,0,203.125,203.1354167
6957,CLN,lys6,203,3,20,5,203.125,203.1388889
6958,CLN,lys6,203,3,25,0,203.125,203.1423611
6959,CLN,lys6,203,3,30,0,203.125,203.1458333
6960,CLN,lys6,203,3,35,0,203.125,203.1493056
6961,CLN,lys6,203,3,40,5,203.125,203.1527778
6962,CLN,lys6,203,3,45,0,203.125,203.15625
6963,CLN,lys6,203,3,50,0,203.125,203.1597222
6964,CLN,lys6,203,3,55,0,203.125,203.1631944
6965,CLN,lys6,203,4,0,0,203.1666667,203.1666667
6966,CLN,lys6,203,4,5,0,203.1666667,203.1701389
6967,CLN,lys6,203,4,10,0,203.1666667,203.1736111
6968,CLN,lys6,203,4,15,5,203.1666667,203.1770833
6969,CLN,lys6,203,4,20,5,203.1666667,203.1805556
6970,CLN,lys6,203,4,25,0,203.1666667,203.1840278
6971,CLN,lys6,203,4,30,5,203.1666667,203.1875
6972,CLN,lys6,203,4,35,0,203.1666667,203.1909722
6973,CLN,lys6,203,4,40,0,203.1666667,203.1944444
6974,CLN,lys6,203,4,45,0,203.1666667,203.1979167
6975,CLN,lys6,203,4,50,5,203.1666667,203.2013889
6976,CLN,lys6,203,4,55,5,203.1666667,203.2048611
6977,CLN,lys6,203,5,0,0,203.2083333,203.2083333
6978,CLN,lys6,203,5,5,5,203.2083333,203.2118056
6979,CLN,lys6,203,5,10,5,203.2083333,203.2152778
6980,CLN,lys6,203,5,15,0,203.2083333,203.21875
6981,CLN,lys6,203,5,20,5,203.2083333,203.2222222
6982,CLN,lys6,203,5,25,0,203.2083333,203.2256944
6983,CLN,lys6,203,5,30,0,203.2083333,203.2291667
6984,CLN,lys6,203,5,35,5,203.2083333,203.2326389
6985,CLN,lys6,203,5,40,0,203.2083333,203.2361111
6986,CLN,lys6,203,5,45,0,203.2083333,203.2395833
6987,CLN,lys6,203,5,50,5,203.2083333,203.2430556
6988,CLN,lys6,203,5,55,5,203.2083333,203.2465278
6989,CLN,lys6,203,6,0,5,203.25,203.25
6990,CLN,lys6,203,6,5,0,203.25,203.2534722
6991,CLN,lys6,203,6,10,0,203.25,203.2569444
6992,CLN,lys6,203,6,15,5,203.25,203.2604167
6993,CLN,lys6,203,6,20,5,203.25,203.2638889
6994,CLN,lys6,203,6,25,0,203.25,203.2673611
6995,CLN,lys6,203,6,30,10,203.25,203.2708333
6996,CLN,lys6,203,6,35,0,203.25,203.2743056
6997,CLN,lys6,203,6,40,5,203.25,203.2777778
6998,CLN,lys6,203,6,45,5,203.25,203.28125
6999,CLN,lys6,203,6,50,5,203.25,203.2847222
7000,CLN,lys6,203,6,55,0,203.25,203.2881944
7001,CLN,lys6,203,7,0,10,203.2916667,203.2916667
7002,CLN,lys6,203,7,5,15,203.2916667,203.2951389
7003,CLN,lys6,203,7,10,10,203.2916667,203.2986111
7004,CLN,lys6,203,7,15,5,203.2916667,203.3020833
7005,CLN,lys6,203,7,20,15,203.2916667,203.3055556
7006,CLN,lys6,203,7,25,10,203.2916667,203.3090278
7007,CLN,lys6,203,7,30,10,203.2916667,203.3125
7008,CLN,lys6,203,7,35,10,203.2916667,203.3159722
7009,CLN,lys6,203,7,40,NA,203.2916667,203.3194444
7010,CLN,lys6,203,7,45,NA,203.2916667,203.3229167
7011,CLN,lys6,203,7,50,NA,203.2916667,203.3263889
7012,CLN,lys6,203,7,55,NA,203.2916667,203.3298611
7013,CLN,lys6,203,8,0,5,203.3333333,203.3333333
7014,CLN,lys6,203,8,5,15,203.3333333,203.3368056
7015,CLN,lys6,203,8,10,15,203.3333333,203.3402778
7016,CLN,lys6,203,8,15,15,203.3333333,203.34375
7017,CLN,lys6,203,8,20,15,203.3333333,203.3472222
7018,CLN,lys6,203,8,25,10,203.3333333,203.3506944
7019,CLN,lys6,203,8,30,10,203.3333333,203.3541667
7020,CLN,lys6,203,8,35,25,203.3333333,203.3576389
7021,CLN,lys6,203,8,40,20,203.3333333,203.3611111
7022,CLN,lys6,203,8,45,15,203.3333333,203.3645833
7023,CLN,lys6,203,8,50,10,203.3333333,203.3680556
7024,CLN,lys6,203,8,55,15,203.3333333,203.3715278
7025,CLN,lys6,203,9,0,15,203.375,203.375
7026,CLN,lys6,203,9,5,20,203.375,203.3784722
7027,CLN,lys6,203,9,10,15,203.375,203.3819444
7028,CLN,lys6,203,9,15,10,203.375,203.3854167
7029,CLN,lys6,203,9,20,20,203.375,203.3888889
7030,CLN,lys6,203,9,25,25,203.375,203.3923611
7031,CLN,lys6,203,9,30,20,203.375,203.3958333
7032,CLN,lys6,203,9,35,15,203.375,203.3993056
7033,CLN,lys6,203,9,40,25,203.375,203.4027778
7034,CLN,lys6,203,9,45,25,203.375,203.40625
7035,CLN,lys6,203,9,50,25,203.375,203.4097222
7036,CLN,lys6,203,9,55,25,203.375,203.4131944
7037,CLN,lys6,203,10,0,30,203.4166667,203.4166667
7038,CLN,lys6,203,10,5,35,203.4166667,203.4201389
7039,CLN,lys6,203,10,10,20,203.4166667,203.4236111
7040,CLN,lys6,203,10,15,35,203.4166667,203.4270833
7041,CLN,lys6,203,10,20,35,203.4166667,203.4305556
7042,CLN,lys6,203,10,25,25,203.4166667,203.4340278
7043,CLN,lys6,203,10,30,30,203.4166667,203.4375
7044,CLN,lys6,203,10,35,15,203.4166667,203.4409722
7045,CLN,lys6,203,10,40,NA,203.4166667,203.4444444
7046,CLN,lys6,203,10,45,NA,203.4166667,203.4479167
7047,CLN,lys6,203,10,50,NA,203.4166667,203.4513889
7048,CLN,lys6,203,10,55,NA,203.4166667,203.4548611
7049,CLN,lys6,203,11,0,35,203.4583333,203.4583333
7050,CLN,lys6,203,11,5,40,203.4583333,203.4618056
7051,CLN,lys6,203,11,10,40,203.4583333,203.4652778
7052,CLN,lys6,203,11,15,35,203.4583333,203.46875
7053,CLN,lys6,203,11,20,40,203.4583333,203.4722222
7054,CLN,lys6,203,11,25,40,203.4583333,203.4756944
7055,CLN,lys6,203,11,30,45,203.4583333,203.4791667
7056,CLN,lys6,203,11,35,35,203.4583333,203.4826389
7057,CLN,lys6,203,11,40,40,203.4583333,203.4861111
7058,CLN,lys6,203,11,45,40,203.4583333,203.4895833
7059,CLN,lys6,203,11,50,45,203.4583333,203.4930556
7060,CLN,lys6,203,11,55,40,203.4583333,203.4965278
7061,CLN,lys6,203,12,0,40,203.5,203.5
7062,CLN,lys6,203,12,5,40,203.5,203.5034722
7063,CLN,lys6,203,12,10,45,203.5,203.5069444
7064,CLN,lys6,203,12,15,45,203.5,203.5104167
7065,CLN,lys6,203,12,20,40,203.5,203.5138889
7066,CLN,lys6,203,12,25,50,203.5,203.5173611
7067,CLN,lys6,203,12,30,40,203.5,203.5208333
7068,CLN,lys6,203,12,35,40,203.5,203.5243056
7069,CLN,lys6,203,12,40,40,203.5,203.5277778
7070,CLN,lys6,203,12,45,35,203.5,203.53125
7071,CLN,lys6,203,12,50,45,203.5,203.5347222
7072,CLN,lys6,203,12,55,40,203.5,203.5381944
7073,CLN,lys6,203,13,0,45,203.5416667,203.5416667
7074,CLN,lys6,203,13,5,40,203.5416667,203.5451389
7075,CLN,lys6,203,13,10,50,203.5416667,203.5486111
7076,CLN,lys6,203,13,15,40,203.5416667,203.5520833
7077,CLN,lys6,203,13,20,40,203.5416667,203.5555556
7078,CLN,lys6,203,13,25,45,203.5416667,203.5590278
7079,CLN,lys6,203,13,30,50,203.5416667,203.5625
7080,CLN,lys6,203,13,35,45,203.5416667,203.5659722
7081,CLN,lys6,203,13,40,45,203.5416667,203.5694444
7082,CLN,lys6,203,13,45,NA,203.5416667,203.5729167
7083,CLN,lys6,203,13,50,NA,203.5416667,203.5763889
7084,CLN,lys6,203,13,55,NA,203.5416667,203.5798611
7085,CLN,lys6,203,14,0,NA,203.5833333,203.5833333
7086,CLN,lys6,203,14,5,NA,203.5833333,203.5868056
7087,CLN,lys6,203,14,10,45,203.5833333,203.5902778
7088,CLN,lys6,203,14,15,45,203.5833333,203.59375
7089,CLN,lys6,203,14,20,45,203.5833333,203.5972222
7090,CLN,lys6,203,14,25,40,203.5833333,203.6006944
7091,CLN,lys6,203,14,30,45,203.5833333,203.6041667
7092,CLN,lys6,203,14,35,40,203.5833333,203.6076389
7093,CLN,lys6,203,14,40,45,203.5833333,203.6111111
7094,CLN,lys6,203,14,45,45,203.5833333,203.6145833
7095,CLN,lys6,203,14,50,35,203.5833333,203.6180556
7096,CLN,lys6,203,14,55,45,203.5833333,203.6215278
7097,CLN,lys6,203,15,0,40,203.625,203.625
7098,CLN,lys6,203,15,5,35,203.625,203.6284722
7099,CLN,lys6,203,15,10,45,203.625,203.6319444
7100,CLN,lys6,203,15,15,35,203.625,203.6354167
7101,CLN,lys6,203,15,20,40,203.625,203.6388889
7102,CLN,lys6,203,15,25,35,203.625,203.6423611
7103,CLN,lys6,203,15,30,40,203.625,203.6458333
7104,CLN,lys6,203,15,35,35,203.625,203.6493056
7105,CLN,lys6,203,15,40,35,203.625,203.6527778
7106,CLN,lys6,203,15,45,30,203.625,203.65625
7107,CLN,lys6,203,15,50,35,203.625,203.6597222
7108,CLN,lys6,203,15,55,35,203.625,203.6631944
7109,CLN,lys6,203,16,0,35,203.6666667,203.6666667
7110,CLN,lys6,203,16,5,35,203.6666667,203.6701389
7111,CLN,lys6,203,16,10,30,203.6666667,203.6736111
7112,CLN,lys6,203,16,15,30,203.6666667,203.6770833
7113,CLN,lys6,203,16,20,35,203.6666667,203.6805556
7114,CLN,lys6,203,16,25,35,203.6666667,203.6840278
7115,CLN,lys6,203,16,30,25,203.6666667,203.6875
7116,CLN,lys6,203,16,35,5,203.6666667,203.6909722
7117,CLN,lys6,203,16,40,NA,203.6666667,203.6944444
7118,CLN,lys6,203,16,45,NA,203.6666667,203.6979167
7119,CLN,lys6,203,16,50,NA,203.6666667,203.7013889
7120,CLN,lys6,203,16,55,NA,203.6666667,203.7048611
7121,CLN,lys6,203,17,0,20,203.7083333,203.7083333
7122,CLN,lys6,203,17,5,20,203.7083333,203.7118056
7123,CLN,lys6,203,17,10,30,203.7083333,203.7152778
7124,CLN,lys6,203,17,15,25,203.7083333,203.71875
7125,CLN,lys6,203,17,20,20,203.7083333,203.7222222
7126,CLN,lys6,203,17,25,20,203.7083333,203.7256944
7127,CLN,lys6,203,17,30,25,203.7083333,203.7291667
7128,CLN,lys6,203,17,35,10,203.7083333,203.7326389
7129,CLN,lys6,203,17,40,25,203.7083333,203.7361111
7130,CLN,lys6,203,17,45,20,203.7083333,203.7395833
7131,CLN,lys6,203,17,50,10,203.7083333,203.7430556
7132,CLN,lys6,203,17,55,15,203.7083333,203.7465278
7133,CLN,lys6,203,18,0,20,203.75,203.75
7134,CLN,lys6,203,18,5,15,203.75,203.7534722
7135,CLN,lys6,203,18,10,5,203.75,203.7569444
7136,CLN,lys6,203,18,15,15,203.75,203.7604167
7137,CLN,lys6,203,18,20,10,203.75,203.7638889
7138,CLN,lys6,203,18,25,10,203.75,203.7673611
7139,CLN,lys6,203,18,30,5,203.75,203.7708333
7140,CLN,lys6,203,18,35,5,203.75,203.7743056
7141,CLN,lys6,203,18,40,15,203.75,203.7777778
7142,CLN,lys6,203,18,45,15,203.75,203.78125
7143,CLN,lys6,203,18,50,5,203.75,203.7847222
7144,CLN,lys6,203,18,55,5,203.75,203.7881944
7145,CLN,lys6,203,19,0,0,203.7916667,203.7916667
7146,CLN,lys6,203,19,5,10,203.7916667,203.7951389
7147,CLN,lys6,203,19,10,5,203.7916667,203.7986111
7148,CLN,lys6,203,19,15,20,203.7916667,203.8020833
7149,CLN,lys6,203,19,20,15,203.7916667,203.8055556
7150,CLN,lys6,203,19,25,5,203.7916667,203.8090278
7151,CLN,lys6,203,19,30,0,203.7916667,203.8125
7152,CLN,lys6,203,19,35,5,203.7916667,203.8159722
7153,CLN,lys6,203,19,40,5,203.7916667,203.8194444
7154,CLN,lys6,203,19,45,0,203.7916667,203.8229167
7155,CLN,lys6,203,19,50,0,203.7916667,203.8263889
7156,CLN,lys6,203,19,55,5,203.7916667,203.8298611
7157,CLN,lys6,203,20,0,0,203.8333333,203.8333333
7158,CLN,lys6,203,20,5,0,203.8333333,203.8368056
7159,CLN,lys6,203,20,10,0,203.8333333,203.8402778
7160,CLN,lys6,203,20,15,10,203.8333333,203.84375
7161,CLN,lys6,203,20,20,0,203.8333333,203.8472222
7162,CLN,lys6,203,20,25,0,203.8333333,203.8506944
7163,CLN,lys6,203,20,30,0,203.8333333,203.8541667
7164,CLN,lys6,203,20,35,10,203.8333333,203.8576389
7165,CLN,lys6,203,20,40,5,203.8333333,203.8611111
7166,CLN,lys6,203,20,45,0,203.8333333,203.8645833
7167,CLN,lys6,203,20,50,0,203.8333333,203.8680556
7168,CLN,lys6,203,20,55,0,203.8333333,203.8715278
7169,CLN,lys6,203,21,0,10,203.875,203.875
7170,CLN,lys6,203,21,5,0,203.875,203.8784722
7171,CLN,lys6,203,21,10,0,203.875,203.8819444
7172,CLN,lys6,203,21,15,0,203.875,203.8854167
7173,CLN,lys6,203,21,20,0,203.875,203.8888889
7174,CLN,lys6,203,21,25,10,203.875,203.8923611
7175,CLN,lys6,203,21,30,0,203.875,203.8958333
7176,CLN,lys6,203,21,35,5,203.875,203.8993056
7177,CLN,lys6,203,21,40,0,203.875,203.9027778
7178,CLN,lys6,203,21,45,5,203.875,203.90625
7179,CLN,lys6,203,21,50,5,203.875,203.9097222
7180,CLN,lys6,203,21,55,5,203.875,203.9131944
7181,CLN,lys6,203,22,0,0,203.9166667,203.9166667
7182,CLN,lys6,203,22,5,0,203.9166667,203.9201389
7183,CLN,lys6,203,22,10,5,203.9166667,203.9236111
7184,CLN,lys6,203,22,15,5,203.9166667,203.9270833
7185,CLN,lys6,203,22,20,5,203.9166667,203.9305556
7186,CLN,lys6,203,22,25,5,203.9166667,203.9340278
7187,CLN,lys6,203,22,30,0,203.9166667,203.9375
7188,CLN,lys6,203,22,35,0,203.9166667,203.9409722
7189,CLN,lys6,203,22,40,5,203.9166667,203.9444444
7190,CLN,lys6,203,22,45,5,203.9166667,203.9479167
7191,CLN,lys6,203,22,50,0,203.9166667,203.9513889
7192,CLN,lys6,203,22,55,0,203.9166667,203.9548611
7193,CLN,lys6,203,23,0,0,203.9583333,203.9583333
7194,CLN,lys6,203,23,5,0,203.9583333,203.9618056
7195,CLN,lys6,203,23,10,0,203.9583333,203.9652778
7196,CLN,lys6,203,23,15,0,203.9583333,203.96875
7197,CLN,lys6,203,23,20,0,203.9583333,203.9722222
7198,CLN,lys6,203,23,25,0,203.9583333,203.9756944
7199,CLN,lys6,203,23,30,NA,203.9583333,203.9791667
7200,CLN,lys6,203,23,35,NA,203.9583333,203.9826389
7201,CLN,lys6,203,23,40,NA,203.9583333,203.9861111
7202,CLN,lys6,203,23,45,NA,203.9583333,203.9895833
7203,CLN,lys6,203,23,50,0,203.9583333,203.9930556
7204,CLN,lys6,203,23,55,0,203.9583333,203.9965278
7205,CLN,lys6,NA,NA,NA,NA,NA,NA
7206,CLN,lys7,199,0,0,0,199,199
7207,CLN,lys7,199,0,5,0,199,199.0034722
7208,CLN,lys7,199,0,10,NA,199,199.0069444
7209,CLN,lys7,199,0,15,NA,199,199.0104167
7210,CLN,lys7,199,0,20,20,199,199.0138889
7211,CLN,lys7,199,0,25,5,199,199.0173611
7212,CLN,lys7,199,0,30,NA,199,199.0208333
7213,CLN,lys7,199,0,35,NA,199,199.0243056
7214,CLN,lys7,199,0,40,15,199,199.0277778
7215,CLN,lys7,199,0,45,15,199,199.03125
7216,CLN,lys7,199,0,50,NA,199,199.0347222
7217,CLN,lys7,199,0,55,0,199,199.0381944
7218,CLN,lys7,199,1,0,NA,199.0416667,199.0416667
7219,CLN,lys7,199,1,5,10,199.0416667,199.0451389
7220,CLN,lys7,199,1,10,10,199.0416667,199.0486111
7221,CLN,lys7,199,1,15,0,199.0416667,199.0520833
7222,CLN,lys7,199,1,20,NA,199.0416667,199.0555556
7223,CLN,lys7,199,1,25,NA,199.0416667,199.0590278
7224,CLN,lys7,199,1,30,15,199.0416667,199.0625
7225,CLN,lys7,199,1,35,10,199.0416667,199.0659722
7226,CLN,lys7,199,1,40,0,199.0416667,199.0694444
7227,CLN,lys7,199,1,45,NA,199.0416667,199.0729167
7228,CLN,lys7,199,1,50,NA,199.0416667,199.0763889
7229,CLN,lys7,199,1,55,15,199.0416667,199.0798611
7230,CLN,lys7,199,2,0,15,199.0833333,199.0833333
7231,CLN,lys7,199,2,5,5,199.0833333,199.0868056
7232,CLN,lys7,199,2,10,NA,199.0833333,199.0902778
7233,CLN,lys7,199,2,15,NA,199.0833333,199.09375
7234,CLN,lys7,199,2,20,NA,199.0833333,199.0972222
7235,CLN,lys7,199,2,25,10,199.0833333,199.1006944
7236,CLN,lys7,199,2,30,10,199.0833333,199.1041667
7237,CLN,lys7,199,2,35,NA,199.0833333,199.1076389
7238,CLN,lys7,199,2,40,NA,199.0833333,199.1111111
7239,CLN,lys7,199,2,45,15,199.0833333,199.1145833
7240,CLN,lys7,199,2,50,10,199.0833333,199.1180556
7241,CLN,lys7,199,2,55,10,199.0833333,199.1215278
7242,CLN,lys7,199,3,0,NA,199.125,199.125
7243,CLN,lys7,199,3,5,NA,199.125,199.1284722
7244,CLN,lys7,199,3,10,20,199.125,199.1319444
7245,CLN,lys7,199,3,15,10,199.125,199.1354167
7246,CLN,lys7,199,3,20,10,199.125,199.1388889
7247,CLN,lys7,199,3,25,0,199.125,199.1423611
7248,CLN,lys7,199,3,30,NA,199.125,199.1458333
7249,CLN,lys7,199,3,35,NA,199.125,199.1493056
7250,CLN,lys7,199,3,40,20,199.125,199.1527778
7251,CLN,lys7,199,3,45,10,199.125,199.15625
7252,CLN,lys7,199,3,50,0,199.125,199.1597222
7253,CLN,lys7,199,3,55,NA,199.125,199.1631944
7254,CLN,lys7,199,4,0,NA,199.1666667,199.1666667
7255,CLN,lys7,199,4,5,15,199.1666667,199.1701389
7256,CLN,lys7,199,4,10,10,199.1666667,199.1736111
7257,CLN,lys7,199,4,15,10,199.1666667,199.1770833
7258,CLN,lys7,199,4,20,NA,199.1666667,199.1805556
7259,CLN,lys7,199,4,25,0,199.1666667,199.1840278
7260,CLN,lys7,199,4,30,NA,199.1666667,199.1875
7261,CLN,lys7,199,4,35,15,199.1666667,199.1909722
7262,CLN,lys7,199,4,40,5,199.1666667,199.1944444
7263,CLN,lys7,199,4,45,0,199.1666667,199.1979167
7264,CLN,lys7,199,4,50,NA,199.1666667,199.2013889
7265,CLN,lys7,199,4,55,NA,199.1666667,199.2048611
7266,CLN,lys7,199,5,0,15,199.2083333,199.2083333
7267,CLN,lys7,199,5,5,10,199.2083333,199.2118056
7268,CLN,lys7,199,5,10,10,199.2083333,199.2152778
7269,CLN,lys7,199,5,15,NA,199.2083333,199.21875
7270,CLN,lys7,199,5,20,0,199.2083333,199.2222222
7271,CLN,lys7,199,5,25,NA,199.2083333,199.2256944
7272,CLN,lys7,199,5,30,15,199.2083333,199.2291667
7273,CLN,lys7,199,5,35,10,199.2083333,199.2326389
7274,CLN,lys7,199,5,40,10,199.2083333,199.2361111
7275,CLN,lys7,199,5,45,NA,199.2083333,199.2395833
7276,CLN,lys7,199,5,50,NA,199.2083333,199.2430556
7277,CLN,lys7,199,5,55,NA,199.2083333,199.2465278
7278,CLN,lys7,199,6,0,15,199.25,199.25
7279,CLN,lys7,199,6,5,5,199.25,199.2534722
7280,CLN,lys7,199,6,10,NA,199.25,199.2569444
7281,CLN,lys7,199,6,15,0,199.25,199.2604167
7282,CLN,lys7,199,6,20,NA,199.25,199.2638889
7283,CLN,lys7,199,6,25,20,199.25,199.2673611
7284,CLN,lys7,199,6,30,10,199.25,199.2708333
7285,CLN,lys7,199,6,35,0,199.25,199.2743056
7286,CLN,lys7,199,6,40,0,199.25,199.2777778
7287,CLN,lys7,199,6,45,NA,199.25,199.28125
7288,CLN,lys7,199,6,50,20,199.25,199.2847222
7289,CLN,lys7,199,6,55,15,199.25,199.2881944
